Demand,Normalized_net,Temperature,DNI,DHI
5946.0,0.5211642821904292,-6.502999999999999,0.0,0.0
5726.0,0.4994573260976813,-6.457999999999999,0.0,0.0
5347.0,0.4620621608288111,-6.252999999999999,0.0,0.0
5249.0,0.45239269856931424,-5.9079999999999995,0.0,0.0
5309.0,0.45831277750370003,-5.516,0.0,0.0
5574.0,0.4844597927972373,-5.148,0.0,0.0
5925.0,0.5190922545633941,-4.841,0.009000000000000001,0.3112
6341.0,0.5601381351751357,-4.178999999999999,1.5613,25.9639
6872.0,0.6125308337444499,-2.807,7.5467,75.0443
6942.0,0.6194375925012333,-1.315,17.2073,116.9171
7078.0,0.6328564380858411,-0.051,35.4289,146.8923
7099.0,0.6349284657128762,0.7909999999999999,58.5238,151.4721
6978.0,0.6229896398618648,1.234,59.1383,131.9586
6708.0,0.5963492846571288,1.186,32.5552,95.5056
6529.0,0.5786877158362111,0.46,6.6182,38.6153
6600.0,0.5856931425752343,-0.586,0.16,1.3147
6735.0,0.5990133201776023,-1.445,0.0,0.0
6626.0,0.5882585101134682,-1.879,0.0,0.0
6738.0,0.5993093241243217,-2.239,0.0,0.0
6654.0,0.5910212136161815,-2.376,0.0,0.0
6255.0,0.551652688702516,-2.551,0.0,0.0
6221.0,0.5482979773063641,-2.739,0.0,0.0
5864.0,0.5130735076467686,-2.716,0.0,0.0
5533.0,0.480414405525407,-2.5989999999999998,0.0,0.0
5205.0,0.44805130735076465,-2.383,0.0,0.0
4971.0,0.4249629995066601,-2.1,0.0,0.0
4669.0,0.3951652688702516,-1.744,0.0,0.0
4756.0,0.403749383325111,-1.5490000000000002,0.0,0.0
5080.0,0.43571780957079426,-1.68,0.0,0.0
5422.0,0.46946225949679327,-1.849,0.0,0.0
5856.0,0.5122841637888506,-2.036,0.0718,0.631
6363.0,0.5623088307844104,-1.411,13.7908,37.5356
6416.0,0.5675382338431179,0.513,68.0748,80.9344
6666.0,0.5922052294030588,2.151,136.944,97.4019
6493.0,0.5751356684755796,3.286,193.0618,97.0962
6252.0,0.5513566847557967,4.013,192.043,99.1527
6202.0,0.5464232856438086,4.081,109.1949,112.9073
6266.0,0.5527380365071535,3.1830000000000003,21.2788,89.0074
6482.0,0.5740503206709423,2.012,1.5623,25.8723
6885.0,0.6138135175135668,1.385,0.0195,0.6294
5972.0,0.5237296497286631,1.386,0.0,0.0
5892.0,0.515836211149482,1.564,0.0,0.0
5807.0,0.5074494326591021,1.663,0.0,0.0
5313.0,0.4587074494326591,1.5590000000000002,0.0,0.0
5379.0,0.46521953626048346,1.244,0.0,0.0
5325.0,0.4598914652195363,0.775,0.0,0.0
5145.0,0.44213122841637886,0.363,0.0,0.0
5827.0,0.5094227923038974,0.034,0.0,0.0
5779.0,0.5046867291563888,-0.292,0.0,0.0
5467.0,0.47390231869758265,-0.555,0.0,0.0
5201.0,0.4476566354218056,-0.892,0.0,0.0
5244.0,0.4518993586581154,-1.237,0.0,0.0
5405.0,0.4677849037987173,-1.493,0.0,0.0
5402.0,0.46748889985199804,-1.641,0.0,0.0
5552.0,0.4822890971879625,-1.7630000000000001,0.0363,0.6275
5471.0,0.4742969906265417,-1.466,4.5291,36.5322
5592.0,0.48623581647755304,-0.34,15.5225,90.9246
5619.0,0.48889985199802666,0.733,26.7716,131.9236
5605.0,0.48751850024666993,1.425,29.9469,153.7149
5240.0,0.4515046867291564,1.608,10.4806,124.6881
4873.0,0.4152935372471633,1.274,2.9696,77.2137
4663.0,0.394573260976813,0.847,1.1513,44.2434
4810.0,0.4090774543660582,0.327,0.2841,15.0954
5118.0,0.4394671928959053,-0.142,0.0065,0.44299999999999995
6064.0,0.5328071040947213,-0.33399999999999996,0.0,0.0
5937.0,0.5202762703502714,-0.386,0.0,0.0
5767.0,0.5035027133695116,-0.402,0.0,0.0
5697.0,0.49659595461272815,-0.349,0.0,0.0
5329.0,0.4602861371484953,-0.43200000000000005,0.0,0.0
5570.0,0.48406512086827824,-0.515,0.0,0.0
5452.0,0.4724222989639862,-0.56,0.0,0.0
5513.0,0.47844104588061176,-0.698,0.0,0.0
5234.0,0.4509126788357178,-0.7140000000000001,0.0,0.0
5106.0,0.43828317710902814,-0.609,0.0,0.0
4804.0,0.40848544647261964,-0.8079999999999999,0.0,0.0
